HOME_AREA,WORK_AREA,HOME_LATITUDE,HOME_LONGITUDE,WORK_LATITUDE,WORK_LONGITUDE,GENDER,INCOME_CLASS,PERCENT_TRAVELLERS,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
I10_I11,G13_G14_GOLRA,33.646044,73.03527323,33.64752556,72.95087122,FEMALE,C:Low,0.003462,11.591,7.814521603475784
KOHINOOR_MILL_PIRWADHAI,BAHRIA8,33.61071461,72.98985375,33.495714,73.085473,MALE,B:Mid,0.006059,24.962,15.557386653118103
QASIM_MARKET_RANGE_ROAD,NAVAL_GULBERG,33.59000295,73.01657994,33.57863522,73.17832789,FEMALE,A:Highest,0.000866,21.462,15.036493989497163
MORGAH_ASKARI14,BAHRIA8,33.54724362,73.07338379,33.495714,73.085473,FEMALE,B:Mid,0.016447,10.475,5.838398939649449
H9_I9,BHARAKAHU_BANIGALA,33.662345,73.05200625,33.73680847,73.18177033,FEMALE,B:Mid,0.001298,18.147,14.582991457454877
F10_F11_E11_D12,H10_H11_H12,33.69226281,72.99067119,33.6462776,72.9999366,FEMALE,B:Mid,0.003895,10.365,5.1847147837653065
F10_F11_E11_D12,BAHRIA1_6_PWD,33.69226281,72.99067119,33.56252679,73.13773117,FEMALE,C:Low,0.002597,29.301,19.836854422870513
BHARAKAHU_BANIGALA,SCHEME3_GULISTAN_COLONY,33.73680847,73.18177033,33.57718407,73.09887208,MALE,C:Low,0.000866,31.424,19.336802117157866
I10_I11,BAHRIA1_6_PWD,33.646044,73.03527323,33.56252679,73.13773117,FEMALE,C:Low,0.001298,22.105,13.277069654456783
LALKURTI_TENCH_DHOKSYEDAN,G5_F5_DIPLOMATIC_SECRETARIAT,33.57943285,73.04073332,33.72629888,73.09936917,MALE,B:Mid,0.01082,23.197,17.208992709965788
WESTRIDGE,RAWAL_ROAD,33.61226834,73.01947658,33.61876717,73.073812,MALE,C:Low,0.006059,6.368,5.083085995027179
G10_G11_G12,I8_H8_SHAKARPARIAN,33.67167071,73.00632507,33.68034167,73.07717667,MALE,B:Mid,0.01385,9.292,6.626762340410962
SCHEME3_GULISTAN_COLONY,FAIZABAD_STADIUM_ROAD,33.57718407,73.09887208,33.65196382,73.07357536,MALE,C:Low,0.00303,12.28,8.638788941929773
KHANNA_KORAL,I10_I11,33.62449535,73.1067525,33.646044,73.03527323,FEMALE,C:Low,0.002164,12.814,7.0379018702820355
SADDAR,RAWAL_ROAD,33.59627289,73.05574406,33.61876717,73.073812,FEMALE,A:Highest,0.004328,4.021,3.009319049608176
BAHRIA8,FAIZABAD_STADIUM_ROAD,33.495714,73.085473,33.65196382,73.07357536,MALE,A:Highest,0.000433,24.969,17.409116693361412
DHA1_BAHRIA7,H9_I9,33.54223911,73.10114689,33.662345,73.05200625,MALE,A:Highest,0.001298,20.551,14.10932718201528
SOHAN_CHAK_SHAHZAD,G8_G9,33.67048536,73.13181945,33.69034756,73.04003006,MALE,A:Highest,0.022073,15.37,8.77574632278238
ADIALA,WESTRIDGE,33.54623619,73.05209675,33.61226834,73.01947658,MALE,B:Mid,0.002597,10.929,7.93997996707463
KOHINOOR_MILL_PIRWADHAI,DHA1_BAHRIA7,33.61071461,72.98985375,33.54223911,73.10114689,FEMALE,C:Low,0.002597,17.02,12.817150847569213
SHAMSABAD_DHOK_KALA,I10_I11,33.65017158,73.09153509,33.646044,73.03527323,FEMALE,B:Mid,0.001731,9.235,5.2280593737132595
I10_I11,QASIM_MARKET_RANGE_ROAD,33.646044,73.03527323,33.59000295,73.01657994,MALE,B:Mid,0.005194,11.723,6.4674204013538725
H9_I9,SOHAN_CHAK_SHAHZAD,33.662345,73.05200625,33.67048536,73.13181945,MALE,B:Mid,0.000866,13.492,7.441586103505611
I8_H8_SHAKARPARIAN,NAVAL_GULBERG,33.68034167,73.07717667,33.57863522,73.17832789,MALE,A:Highest,0.000433,16.619,14.68344586167666
G6_G7_BLUE_AREA,F8_E8_F9_E9,33.71343576,73.07453243,33.7134014,73.03277168,FEMALE,A:Highest,0.005627,5.882,3.86264681458735
I10_I11,DHAMIAL_CHAKRI_ROAD,33.646044,73.03527323,33.56066811,73.01000235,MALE,C:Low,0.004328,18.928,9.777603084890677
DHA1_BAHRIA7,I10_I11,33.54223911,73.10114689,33.646044,73.03527323,FEMALE,B:Mid,0.001731,20.687,13.055966640659504
SATELLITE_TOWN,CHAKLALA,33.63989311,73.06257614,33.60093813,73.07507165,FEMALE,A:Highest,0.002597,6.444,4.483460185202158
BAHRIA8,CHAKLALA,33.495714,73.085473,33.60093813,73.07507165,FEMALE,A:Highest,0.001298,18.238,11.740027402932435
SHAKRIAL_SADIQABAD,I10_I11,33.63784416,73.08968728,33.646044,73.03527323,MALE,A:Highest,0.017312,11.314,5.119048054447329
FAIZABAD_STADIUM_ROAD,KOHINOOR_MILL_PIRWADHAI,33.65196382,73.07357536,33.61071461,72.98985375,MALE,B:Mid,0.005194,11.002,9.006599247207355
G13_G14_GOLRA,DHOKE_HASSU,33.64752556,72.95087122,33.62664115,73.03386451,MALE,C:Low,0.006925,12.558,8.026527135083986
QASIM_MARKET_RANGE_ROAD,KHANNA_KORAL,33.59000295,73.01657994,33.62449535,73.1067525,MALE,B:Mid,0.000866,18.586,9.18942748505169
F6_F7_E7,SCHEME3_GULISTAN_COLONY,33.72367762,73.06117237,33.57718407,73.09887208,FEMALE,B:Mid,0.000433,25.63,16.658922844687734
F6_F7_E7,SATELLITE_TOWN,33.72367762,73.06117237,33.63989311,73.06257614,FEMALE,C:Low,0.002597,14.332,9.317317852219823
SADDAR,ADIALA,33.59627289,73.05574406,33.54623619,73.05209675,MALE,B:Mid,0.008223,7.548,5.574079193586996
H9_I9,H13_I14_JHANGI_SYEDAN,33.662345,73.05200625,33.62512322,72.95902271,FEMALE,B:Mid,0.000866,13.221,9.550836159294786
BAHRIA8,H9_I9,33.495714,73.085473,33.662345,73.05200625,MALE,A:Highest,0.002164,28.112,18.786116025580554
TARAMRI_ALIPUR_FARASHTOWN,DHA2_ZARAJ,33.64359527,73.195033,33.53117099,73.15604532,FEMALE,B:Mid,0.001298,23.631,13.012213284159795
NAVAL_GULBERG,LIAQUATBAGH_RAJABAZAR,33.57863522,73.17832789,33.61586581,73.05613158,FEMALE,B:Mid,0.001298,15.916,12.051151948222815
H10_H11_H12,I8_H8_SHAKARPARIAN,33.6462776,72.9999366,33.68034167,73.07717667,MALE,A:Highest,0.006059,14.42,8.089963287828091
SHAKRIAL_SADIQABAD,WESTRIDGE,33.63784416,73.08968728,33.61226834,73.01947658,FEMALE,A:Highest,0.001298,14.432,7.0956331597857245
SADDAR,F6_F7_E7,33.59627289,73.05574406,33.72367762,73.06117237,FEMALE,C:Low,0.001298,18.997,14.175665242077079
DHA1_BAHRIA7,BAHRIA1_6_PWD,33.54223911,73.10114689,33.56252679,73.13773117,FEMALE,B:Mid,0.023372,13.386,4.0721443816388705
DHOKE_HASSU,SOHAN_CHAK_SHAHZAD,33.62664115,73.03386451,33.67048536,73.13181945,FEMALE,C:Low,0.001298,16.915,10.294715337366549
H13_I14_JHANGI_SYEDAN,SADDAR,33.62512322,72.95902271,33.59627289,73.05574406,FEMALE,C:Low,0.005194,10.08,9.514055274667248
G8_G9,H10_H11_H12,33.69034756,73.04003006,33.6462776,72.9999366,FEMALE,A:Highest,0.002597,9.92,6.146574683626588
NAVAL_GULBERG,BAHRIA1_6_PWD,33.57863522,73.17832789,33.56252679,73.13773117,MALE,B:Mid,0.06925,7.049,4.1659372602250935
F8_E8_F9_E9,G8_G9,33.7134014,73.03277168,33.69034756,73.04003006,FEMALE,A:Highest,0.012119,3.799,2.649948232869719
G5_F5_DIPLOMATIC_SECRETARIAT,DHAMIAL_CHAKRI_ROAD,33.72629888,73.09936917,33.56066811,73.01000235,FEMALE,C:Low,0.000433,25.852,20.189949267573787
G13_G14_GOLRA,NAVAL_GULBERG,33.64752556,72.95087122,33.57863522,73.17832789,FEMALE,B:Mid,0.000433,32.429,22.41276855717456
DHA2_ZARAJ,H9_I9,33.53117099,73.15604532,33.662345,73.05200625,MALE,B:Mid,0.002597,24.394,17.48149067114796
LALKURTI_TENCH_DHOKSYEDAN,BHARAKAHU_BANIGALA,33.57943285,73.04073332,33.73680847,73.18177033,FEMALE,C:Low,0.001731,28.772,21.831700127252585
DHOKE_HASSU,BHARAKAHU_BANIGALA,33.62664115,73.03386451,33.73680847,73.18177033,FEMALE,A:Highest,0.000866,22.842,18.367294722376492
F8_E8_F9_E9,KOHINOOR_MILL_PIRWADHAI,33.7134014,73.03277168,33.61071461,72.98985375,MALE,C:Low,0.001298,17.771,12.089400793716184
SATELLITE_TOWN,DHOKE_HASSU,33.63989311,73.06257614,33.62664115,73.03386451,MALE,C:Low,0.106471,6.594,3.039259960053672
FAIZABAD_STADIUM_ROAD,ADIALA,33.65196382,73.07357536,33.54623619,73.05209675,FEMALE,C:Low,0.001731,16.319,11.923492684973567
WESTRIDGE,DHOKE_HASSU,33.61226834,73.01947658,33.62664115,73.03386451,FEMALE,B:Mid,0.026401,3.846,2.0806511490138426
F10_F11_E11_D12,SOHAN_CHAK_SHAHZAD,33.69226281,72.99067119,33.67048536,73.13181945,FEMALE,C:Low,0.003462,21.198,13.282919025244517
KHANNA_KORAL,SHAKRIAL_SADIQABAD,33.62449535,73.1067525,33.63784416,73.08968728,MALE,B:Mid,0.043714,4.893,2.167821994398241
QASIM_MARKET_RANGE_ROAD,SHAMSABAD_DHOK_KALA,33.59000295,73.01657994,33.65017158,73.09153509,MALE,B:Mid,0.002597,17.316,9.64013758247537
SCHEME3_GULISTAN_COLONY,DHA1_BAHRIA7,33.57718407,73.09887208,33.54223911,73.10114689,MALE,C:Low,0.042415,7.787,3.8914151407597126
KOHINOOR_MILL_PIRWADHAI,FAIZABAD_STADIUM_ROAD,33.61071461,72.98985375,33.65196382,73.07357536,FEMALE,B:Mid,0.000866,10.315,9.006599247207355
F8_E8_F9_E9,SOHAN_CHAK_SHAHZAD,33.7134014,73.03277168,33.67048536,73.13181945,FEMALE,A:Highest,0.001298,17.26,10.331765735806998
I8_H8_SHAKARPARIAN,BHARAKAHU_BANIGALA,33.68034167,73.07717667,33.73680847,73.18177033,MALE,B:Mid,0.01082,16.188,11.533742253708288
BAHRIA1_6_PWD,TARAMRI_ALIPUR_FARASHTOWN,33.56252679,73.13773117,33.64359527,73.195033,MALE,A:Highest,0.001731,19.563,10.460534883608414
H13_I14_JHANGI_SYEDAN,BAHRIA8,33.62512322,72.95902271,33.495714,73.085473,MALE,B:Mid,0.001731,26.504,18.556523100540883
LALKURTI_TENCH_DHOKSYEDAN,H13_I14_JHANGI_SYEDAN,33.57943285,73.04073332,33.62512322,72.95902271,FEMALE,B:Mid,0.002597,11.366,9.114813133760276
SHAKRIAL_SADIQABAD,H9_I9,33.63784416,73.08968728,33.662345,73.05200625,MALE,A:Highest,0.013417,9.433,4.425760970804328
BAHRIA8,DHAMIAL_CHAKRI_ROAD,33.495714,73.085473,33.56066811,73.01000235,MALE,A:Highest,0.000433,21.312,10.055078395887731
SHAMSABAD_DHOK_KALA,OLD_AIRPORT,33.65017158,73.09153509,33.59809288,73.11899808,FEMALE,A:Highest,0.000433,10.458,6.3245784963282246
MORGAH_ASKARI14,QASIM_MARKET_RANGE_ROAD,33.54724362,73.07338379,33.59000295,73.01657994,FEMALE,A:Highest,0.001298,12.479,7.092563973230326
F6_F7_E7,QASIM_MARKET_RANGE_ROAD,33.72367762,73.06117237,33.59000295,73.01657994,FEMALE,A:Highest,0.000866,25.452,15.426316860844436
KOHINOOR_MILL_PIRWADHAI,BHARAKAHU_BANIGALA,33.61071461,72.98985375,33.73680847,73.18177033,FEMALE,C:Low,0.001731,29.011,22.627105746083856
FAIZABAD_STADIUM_ROAD,DHA1_BAHRIA7,33.65196382,73.07357536,33.54223911,73.10114689,MALE,C:Low,0.001298,17.721,12.465211300836419
G5_F5_DIPLOMATIC_SECRETARIAT,I10_I11,33.72629888,73.09936917,33.646044,73.03527323,MALE,A:Highest,0.002164,14.626,10.714773880058218
CHAKLALA,KOHINOOR_MILL_PIRWADHAI,33.60093813,73.07507165,33.61071461,72.98985375,MALE,C:Low,0.006492,10.023,7.966579365057998
LALKURTI_TENCH_DHOKSYEDAN,NAVAL_GULBERG,33.57943285,73.04073332,33.57863522,73.17832789,MALE,C:Low,0.003462,18.437,12.74694847168605
WESTRIDGE,G13_G14_GOLRA,33.61226834,73.01947658,33.64752556,72.95087122,FEMALE,C:Low,0.000866,10.704,7.4642473977290305
F10_F11_E11_D12,F8_E8_F9_E9,33.69226281,72.99067119,33.7134014,73.03277168,MALE,C:Low,0.067951,5.944,4.548887883517192
H13_I14_JHANGI_SYEDAN,G6_G7_BLUE_AREA,33.62512322,72.95902271,33.71343576,73.07453243,FEMALE,B:Mid,0.004761,17.662,14.515380600283835
BAHRIA8,I8_H8_SHAKARPARIAN,33.495714,73.085473,33.68034167,73.07717667,FEMALE,C:Low,0.002164,37.001,20.544038462207958
DHOKE_HASSU,BAHRIA8,33.62664115,73.03386451,33.495714,73.085473,MALE,A:Highest,0.001731,23.354,15.323677408539446
G13_G14_GOLRA,SADDAR,33.64752556,72.95087122,33.59627289,73.05574406,MALE,B:Mid,0.003895,13.627,11.259343474706137
DHOKE_HASSU,SHAKRIAL_SADIQABAD,33.62664115,73.03386451,33.63784416,73.08968728,MALE,C:Low,0.017745,7.38,5.3161940992282775
SADDAR,SATELLITE_TOWN,33.59627289,73.05574406,33.63989311,73.06257614,FEMALE,C:Low,0.009522,6.829,4.891430267972009
LIAQUATBAGH_RAJABAZAR,MORGAH_ASKARI14,33.61586581,73.05613158,33.54724362,73.07338379,FEMALE,A:Highest,0.001298,11.203,7.796011374195368
KHANNA_KORAL,TARAMRI_ALIPUR_FARASHTOWN,33.62449535,73.1067525,33.64359527,73.195033,FEMALE,C:Low,0.006059,10.176,8.444448136765935
NAVAL_GULBERG,F8_E8_F9_E9,33.57863522,73.17832789,33.7134014,73.03277168,MALE,A:Highest,0.00303,23.786,20.151941233160784
G13_G14_GOLRA,BAHRIA8,33.64752556,72.95087122,33.495714,73.085473,MALE,B:Mid,0.002164,30.05,20.9873628567949
H9_I9,LALKURTI_TENCH_DHOKSYEDAN,33.662345,73.05200625,33.57943285,73.04073332,MALE,B:Mid,0.000433,17.135,9.27831141985216
WESTRIDGE,FAIZABAD_STADIUM_ROAD,33.61226834,73.01947658,33.65196382,73.07357536,FEMALE,C:Low,0.000866,12.532,6.675978841012342
BAHRIA8,G6_G7_BLUE_AREA,33.495714,73.085473,33.71343576,73.07453243,FEMALE,B:Mid,0.001298,37.735,24.230748674972403
QASIM_MARKET_RANGE_ROAD,TARAMRI_ALIPUR_FARASHTOWN,33.59000295,73.01657994,33.64359527,73.195033,FEMALE,B:Mid,0.001298,26.138,17.566186907871074
H13_I14_JHANGI_SYEDAN,G8_G9,33.62512322,72.95902271,33.69034756,73.04003006,FEMALE,A:Highest,0.007791,13.413,10.431415109273598
CHAKLALA,RAWAL_ROAD,33.60093813,73.07507165,33.61876717,73.073812,MALE,C:Low,0.647052,3.683,1.9859277357968232
KOHINOOR_MILL_PIRWADHAI,H13_I14_JHANGI_SYEDAN,33.61071461,72.98985375,33.62512322,72.95902271,FEMALE,A:Highest,0.018611,4.524,3.27371822134035
I10_I11,G10_G11_G12,33.646044,73.03527323,33.67167071,73.00632507,FEMALE,B:Mid,0.007791,10.357,3.911313050195148
KHANNA_KORAL,LIAQUATBAGH_RAJABAZAR,33.62449535,73.1067525,33.61586581,73.05613158,FEMALE,C:Low,0.006492,12.885,4.784452337160777
DHAMIAL_CHAKRI_ROAD,NAVAL_GULBERG,33.56066811,73.01000235,33.57863522,73.17832789,FEMALE,B:Mid,0.001731,23.252,15.722672428595576
DHA2_ZARAJ,LIAQUATBAGH_RAJABAZAR,33.53117099,73.15604532,33.61586581,73.05613158,FEMALE,A:Highest,0.000866,19.259,13.205106146886596
SATELLITE_TOWN,H9_I9,33.63989311,73.06257614,33.662345,73.05200625,MALE,A:Highest,0.04155,6.182,2.681397918591209
SOHAN_CHAK_SHAHZAD,DHAMIAL_CHAKRI_ROAD,33.67048536,73.13181945,33.56066811,73.01000235,MALE,A:Highest,0.000433,25.185,16.6239404640004
SADDAR,TARAMRI_ALIPUR_FARASHTOWN,33.59627289,73.05574406,33.64359527,73.195033,MALE,B:Mid,0.000866,22.233,13.929604141819851
G6_G7_BLUE_AREA,DHOKE_HASSU,33.71343576,73.07453243,33.62664115,73.03386451,FEMALE,A:Highest,0.000433,16.84,10.358946491096363
G5_F5_DIPLOMATIC_SECRETARIAT,SADDAR,33.72629888,73.09936917,33.59627289,73.05574406,MALE,A:Highest,0.000866,17.966,15.011399345075542
RAWAL_ROAD,BAHRIA8,33.61876717,73.073812,33.495714,73.085473,FEMALE,C:Low,0.001298,19.916,13.725486883760793
G5_F5_DIPLOMATIC_SECRETARIAT,CHAKLALA,33.72629888,73.09936917,33.60093813,73.07507165,FEMALE,B:Mid,0.000433,17.495,14.119691906334298
F6_F7_E7,I10_I11,33.72367762,73.06117237,33.646044,73.03527323,MALE,B:Mid,0.001298,14.0,8.958896734395365
KOHINOOR_MILL_PIRWADHAI,H13_I14_JHANGI_SYEDAN,33.61071461,72.98985375,33.62512322,72.95902271,FEMALE,C:Low,0.050206,4.524,3.27371822134035
F6_F7_E7,LIAQUATBAGH_RAJABAZAR,33.72367762,73.06117237,33.61586581,73.05613158,MALE,C:Low,0.003895,15.855,11.997198772377697
SADDAR,KHANNA_KORAL,33.59627289,73.05574406,33.62449535,73.1067525,FEMALE,B:Mid,0.000866,14.682,5.671087007179743
QASIM_MARKET_RANGE_ROAD,RAWAL_ROAD,33.59000295,73.01657994,33.61876717,73.073812,FEMALE,B:Mid,0.006059,8.633,6.1906308774150745
G8_G9,TARAMRI_ALIPUR_FARASHTOWN,33.69034756,73.04003006,33.64359527,73.195033,FEMALE,A:Highest,0.001298,22.694,15.25764299037005
F10_F11_E11_D12,KHANNA_KORAL,33.69226281,72.99067119,33.62449535,73.1067525,FEMALE,B:Mid,0.000433,20.859,13.122913803777232
ADIALA,G10_G11_G12,33.54623619,73.05209675,33.67167071,73.00632507,FEMALE,A:Highest,0.000433,23.857,14.577553347170912
F8_E8_F9_E9,SCHEME3_GULISTAN_COLONY,33.7134014,73.03277168,33.57718407,73.09887208,FEMALE,C:Low,0.000866,26.573,16.335886806717053
KHANNA_KORAL,QASIM_MARKET_RANGE_ROAD,33.62449535,73.1067525,33.59000295,73.01657994,FEMALE,B:Mid,0.000433,20.246,9.18942748505169
F8_E8_F9_E9,GHAURI_BURMA_TOWN_KHANNA,33.7134014,73.03277168,33.62744882,73.13042452,FEMALE,B:Mid,0.005194,16.731,13.153358511354522
H13_I14_JHANGI_SYEDAN,SOHAN_CHAK_SHAHZAD,33.62512322,72.95902271,33.67048536,73.13181945,FEMALE,A:Highest,0.000866,26.105,16.771445542112904
LALKURTI_TENCH_DHOKSYEDAN,G8_G9,33.57943285,73.04073332,33.69034756,73.04003006,MALE,C:Low,0.007358,20.778,12.33332489265109
RAWAL_ROAD,I10_I11,33.61876717,73.073812,33.646044,73.03527323,FEMALE,B:Mid,0.00303,10.346,4.682937634910004
RAWAL_ROAD,F10_F11_E11_D12,33.61876717,73.073812,33.69226281,72.99067119,FEMALE,B:Mid,0.000866,16.773,11.225158399798342
F10_F11_E11_D12,G10_G11_G12,33.69226281,72.99067119,33.67167071,73.00632507,MALE,A:Highest,0.065354,3.198,2.7093993545171724
G10_G11_G12,LALKURTI_TENCH_DHOKSYEDAN,33.67167071,73.00632507,33.57943285,73.04073332,MALE,B:Mid,0.001298,18.294,10.739780637662722
RAWAL_ROAD,OLD_AIRPORT,33.61876717,73.073812,33.59809288,73.11899808,MALE,C:Low,0.006925,8.32,4.774461169139263
I8_H8_SHAKARPARIAN,H10_H11_H12,33.68034167,73.07717667,33.6462776,72.9999366,MALE,C:Low,0.003895,12.672,8.089963287828091
SHAMSABAD_DHOK_KALA,KHANNA_KORAL,33.65017158,73.09153509,33.62449535,73.1067525,FEMALE,A:Highest,0.000433,5.004,3.183716462332895
G6_G7_BLUE_AREA,KOHINOOR_MILL_PIRWADHAI,33.71343576,73.07453243,33.61071461,72.98985375,FEMALE,C:Low,0.001298,20.013,13.852157695055071
BHARAKAHU_BANIGALA,SATELLITE_TOWN,33.73680847,73.18177033,33.63989311,73.06257614,FEMALE,A:Highest,0.00303,19.972,15.419158453415012
BAHRIA8,SCHEME3_GULISTAN_COLONY,33.495714,73.085473,33.57718407,73.09887208,MALE,C:Low,0.092621,13.667,9.14378659492511
H13_I14_JHANGI_SYEDAN,H9_I9,33.62512322,72.95902271,33.662345,73.05200625,MALE,A:Highest,0.007791,12.845,9.550836159294786
H13_I14_JHANGI_SYEDAN,G6_G7_BLUE_AREA,33.62512322,72.95902271,33.71343576,73.07453243,MALE,C:Low,0.01688,17.662,14.515380600283835
DHA1_BAHRIA7,WESTRIDGE,33.54223911,73.10114689,33.61226834,73.01947658,FEMALE,A:Highest,0.002164,12.673,10.857274469965523
DHAMIAL_CHAKRI_ROAD,G13_G14_GOLRA,33.56066811,73.01000235,33.64752556,72.95087122,MALE,A:Highest,0.002164,19.704,11.102635272732314
I10_I11,KOHINOOR_MILL_PIRWADHAI,33.646044,73.03527323,33.61071461,72.98985375,FEMALE,C:Low,0.006492,7.604,5.754696492655521
F8_E8_F9_E9,DHAMIAL_CHAKRI_ROAD,33.7134014,73.03277168,33.56066811,73.01000235,FEMALE,A:Highest,0.000433,26.618,17.11348148042132
SHAKRIAL_SADIQABAD,I10_I11,33.63784416,73.08968728,33.646044,73.03527323,MALE,B:Mid,0.011686,11.314,5.119048054447329
F6_F7_E7,RAWAL_ROAD,33.72367762,73.06117237,33.61876717,73.073812,MALE,A:Highest,0.000433,14.732,11.724003176732372
TARAMRI_ALIPUR_FARASHTOWN,DHOKE_HASSU,33.64359527,73.195033,33.62664115,73.03386451,FEMALE,B:Mid,0.001298,23.555,15.039421891970523
G6_G7_BLUE_AREA,MORGAH_ASKARI14,33.71343576,73.07453243,33.54724362,73.07338379,MALE,B:Mid,0.000866,24.727,18.480028808277616
DHOKE_HASSU,G10_G11_G12,33.62664115,73.03386451,33.67167071,73.00632507,MALE,C:Low,0.017312,11.928,5.6186142517359245
DHA2_ZARAJ,SADDAR,33.53117099,73.15604532,33.59627289,73.05574406,MALE,B:Mid,0.008223,16.513,11.780139213435364
ADIALA,I10_I11,33.54623619,73.05209675,33.646044,73.03527323,FEMALE,A:Highest,0.000866,18.943,11.206976521445542
SATELLITE_TOWN,I10_I11,33.63989311,73.06257614,33.646044,73.03527323,MALE,A:Highest,0.044579,5.185,2.6183487063857718
QASIM_MARKET_RANGE_ROAD,F8_E8_F9_E9,33.59000295,73.01657994,33.7134014,73.03277168,MALE,A:Highest,0.005194,21.312,13.802888888833158
TARAMRI_ALIPUR_FARASHTOWN,MORGAH_ASKARI14,33.64359527,73.195033,33.54724362,73.07338379,FEMALE,C:Low,0.000433,25.837,15.547945669254126
FAIZABAD_STADIUM_ROAD,G5_F5_DIPLOMATIC_SECRETARIAT,33.65196382,73.07357536,33.72629888,73.09936917,MALE,B:Mid,0.009522,11.493,8.603295708826217
NAVAL_GULBERG,WESTRIDGE,33.57863522,73.17832789,33.61226834,73.01947658,MALE,A:Highest,0.000433,20.636,15.180910130422685
QASIM_MARKET_RANGE_ROAD,MORGAH_ASKARI14,33.59000295,73.01657994,33.54724362,73.07338379,FEMALE,C:Low,0.003462,13.188,7.092563973230326
I8_H8_SHAKARPARIAN,H9_I9,33.68034167,73.07717667,33.662345,73.05200625,FEMALE,A:Highest,0.012552,5.852,3.070838260902985
SHAKRIAL_SADIQABAD,BAHRIA8,33.63784416,73.08968728,33.495714,73.085473,MALE,C:Low,0.006059,23.168,15.808975423538364
NAVAL_GULBERG,RAWAL_ROAD,33.57863522,73.17832789,33.61876717,73.073812,FEMALE,B:Mid,0.000433,15.3,10.659130246360178
I10_I11,F10_F11_E11_D12,33.646044,73.03527323,33.69226281,72.99067119,FEMALE,B:Mid,0.003895,12.976,6.59160406003622
NAVAL_GULBERG,BAHRIA8,33.57863522,73.17832789,33.495714,73.085473,MALE,C:Low,0.004328,23.275,12.612778438914434
WESTRIDGE,DHA1_BAHRIA7,33.61226834,73.01947658,33.54223911,73.10114689,FEMALE,C:Low,0.000866,13.291,10.857274469965523
G6_G7_BLUE_AREA,G13_G14_GOLRA,33.71343576,73.07453243,33.64752556,72.95087122,MALE,A:Highest,0.003462,18.545,13.588250749641098
G13_G14_GOLRA,SATELLITE_TOWN,33.64752556,72.95087122,33.63989311,73.06257614,FEMALE,C:Low,0.002164,18.576,10.375253858662473
GHAURI_BURMA_TOWN_KHANNA,G10_G11_G12,33.62744882,73.13042452,33.67167071,73.00632507,MALE,A:Highest,0.012984,19.743,12.495274985916867
SOHAN_CHAK_SHAHZAD,I10_I11,33.67048536,73.13181945,33.646044,73.03527323,MALE,B:Mid,0.004761,16.134,9.339893058348803
SCHEME3_GULISTAN_COLONY,KHANNA_KORAL,33.57718407,73.09887208,33.62449535,73.1067525,FEMALE,C:Low,0.001731,14.029,5.311160734319628
F8_E8_F9_E9,BAHRIA1_6_PWD,33.7134014,73.03277168,33.56252679,73.13773117,MALE,A:Highest,0.002164,24.602,19.38723802630503
LIAQUATBAGH_RAJABAZAR,I10_I11,33.61586581,73.05613158,33.646044,73.03527323,FEMALE,B:Mid,0.004761,5.726,3.8716600172135833
G10_G11_G12,SHAKRIAL_SADIQABAD,33.67167071,73.00632507,33.63784416,73.08968728,MALE,B:Mid,0.004328,16.057,8.583796000988189
H13_I14_JHANGI_SYEDAN,DHA1_BAHRIA7,33.62512322,72.95902271,33.54223911,73.10114689,MALE,B:Mid,0.001298,18.562,16.070833310116356
G6_G7_BLUE_AREA,DHAMIAL_CHAKRI_ROAD,33.71343576,73.07453243,33.56066811,73.01000235,MALE,A:Highest,0.000433,25.323,18.00683864392231
G8_G9,SADDAR,33.69034756,73.04003006,33.59627289,73.05574406,FEMALE,B:Mid,0.001298,15.473,10.561282654061504
NAVAL_GULBERG,KHANNA_KORAL,33.57863522,73.17832789,33.62449535,73.1067525,FEMALE,C:Low,0.001298,11.431,8.363431907956118
SHAKRIAL_SADIQABAD,DHA2_ZARAJ,33.63784416,73.08968728,33.53117099,73.15604532,MALE,A:Highest,0.003895,19.62,13.359664981529477
SHAKRIAL_SADIQABAD,F6_F7_E7,33.63784416,73.08968728,33.72367762,73.06117237,MALE,A:Highest,0.016014,14.384,9.90223128346348
H10_H11_H12,DHA1_BAHRIA7,33.6462776,72.9999366,33.54223911,73.10114689,FEMALE,B:Mid,0.000433,24.876,14.889940005714006
DHA2_ZARAJ,TARAMRI_ALIPUR_FARASHTOWN,33.53117099,73.15604532,33.64359527,73.195033,MALE,B:Mid,0.002164,23.869,13.012213284159795
BHARAKAHU_BANIGALA,G6_G7_BLUE_AREA,33.73680847,73.18177033,33.71343576,73.07453243,FEMALE,A:Highest,0.023805,13.236,10.252450842232058
NAVAL_GULBERG,DHA1_BAHRIA7,33.57863522,73.17832789,33.54223911,73.10114689,MALE,C:Low,0.001731,17.297,8.217235528545975
LIAQUATBAGH_RAJABAZAR,NAVAL_GULBERG,33.61586581,73.05613158,33.57863522,73.17832789,FEMALE,C:Low,0.001731,15.979,12.051151948222815
SADDAR,TARAMRI_ALIPUR_FARASHTOWN,33.59627289,73.05574406,33.64359527,73.195033,FEMALE,C:Low,0.001298,22.233,13.929604141819851
G6_G7_BLUE_AREA,G13_G14_GOLRA,33.71343576,73.07453243,33.64752556,72.95087122,FEMALE,A:Highest,0.002597,18.545,13.588250749641098
